Name,No,Date,Pitch_Type,Is_Strike,Strike_Zone_Side,Strike_Zone_Height,球速,回転数,True_Spin_release,回転効率,Spin_Direction,Spin_Confidence,VB_trajectory,HB_trajectory,VB_spin,HB_spin,Horizontal_Angle,Release_Angle,Release_Height,Release_Side,Release_Extension_ft,Gyro_Degree_deg,,,,,,,,,,,,,,,,,,,,,,
友廣,35,2025/3/14,Fastball,N,-10.56,142.51,133.02,2114.38,2088.6,98.78,0:34,0.9,70,9.7,,,49.9,15.8,-1.97,-0.38,1.8,0.34,0,8.95,1212408@1739499074,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,36,2025/3/14,Fastball,N,-20.2,125.87,133.32,2055.76,1838.7,89.44,0:42,0.9,53.5,13.2,,,43.6,16.3,-2.52,-0.2,1.76,0.36,0,26.57,1212408@1739499047,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,37,2025/3/14,Slider,N,-20.74,35.57,120.78,2208.96,1102.7,49.92,6:30,0.8,-22.9,-33.1,,,-28,-10.8,-1.33,0.26,1.72,0.49,2.0409374,60.05,1212408@1739499003,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,38,2025/3/14,CurveBall,N,33.87,129.63,116.58,2149.53,943.8,43.91,6:24,0.8,-7.5,-30.9,,,-25,-9,0.44,3.32,1.75,0.52,1.896225,63.96,1212408@1739498980,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,39,2025/3/14,Cutter,Y,-17.77,73.61,126.03,1896.07,758.4,40,0:56,0.8,8.5,-8.2,,,18.3,7.9,-1.94,-0.02,1.73,0.44,0,66.42,1212408@1739498961,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,40,2025/3/14,Fastball,Y,6.38,72.37,133.8,2109.99,2073.1,98.25,0:40,0.9,61.8,13.2,,,49.2,17.9,-1.51,-2.56,1.77,0.34,0,10.74,1212408@1739498941,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,41,2025/3/14,CurveBall,N,1.6,137.51,96.94,2209.02,1990,90.08,6:18,0.4,0,0,,,-54.3,-6.2,-0.15,9.57,1.75,0.22,0,-25.73,1212408@1739498917,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,42,2025/3/14,Fastball,Y,21.99,101.92,133.88,2111.17,2074.4,98.26,0:42,0.9,54,14.1,,,48.3,18.9,-0.9,-1.21,1.77,0.33,0,10.71,1212408@1739498896,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,43,2025/3/14,Fastball,N,8.89,139.15,134.65,2034.08,1973.8,97.04,0:38,0.8,73.7,4.7,,,47.7,16.8,-1.17,-0.67,1.8,0.36,0,13.98,1212408@1739498876,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,44,2025/3/14,Slider,N,4,127.16,133.84,902.69,577.3,63.95,9:14,0.6,66.5,25.2,,,0.9,-20.4,-1.98,-0.83,1.8,0.33,0,-50.24,1212408@1739498858,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
友廣,45,2025/3/14,Fastball,Y,24.75,91.72,132.59,1997.51,1940.8,97.16,0:22,0.8,61.3,26.8,,,49.9,9.7,-1.33,-1.88,1.82,0.34,0,13.69,1212408@1739498841,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,1,2025/3/7,ChangeUp,N,21.1,106.74,129.47,2480.58,1594.9,64.29,0:44,0.9,55.4,24.5,,,34.3,12.6,-2.29,0.87,1.45,0.64,0,49.99,1196082@1741315155,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,2,2025/3/7,ChangeUp,N,31.42,104.87,130.93,2269.06,2121.3,93.49,1:18,0.8,60.7,54.3,,,44.6,35.5,-3.42,1.01,1.31,0.76,1.3990936,20.79,1196082@1741314383,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,3,2025/3/7,Slider,Y,-21.79,65.44,122.21,2086.25,755.2,36.2,11:52,0.8,27.3,7.7,,,20.1,-3.2,-3.92,0.42,1.31,0.74,0,68.78,1196082@1741314326,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,4,2025/3/7,ChangeUp,Y,0.06,97.88,133.12,2331.77,2209.8,94.77,1:20,0.8,84.3,57.1,,,40,33.9,-4.48,-0.21,1.34,0.74,0,18.62,1196082@1741314298,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,5,2025/3/7,ChangeUp,Y,-13.51,81.05,136.47,2453.88,2289.7,93.31,1:14,0.8,48.6,51.1,,,41.7,31.4,-4.53,-0.65,1.39,0.57,0,21.08,1196082@1741314226,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,6,2025/3/7,ChangeUp,N,-26.86,66.68,135.33,2406.93,2268.3,94.24,1:22,0.8,64.8,51.3,,,44.3,38,-5.21,-0.9,1.36,0.72,1.4200249,19.54,1196082@1741314184,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,7,2025/3/7,Slider,Y,-5,101.91,118.87,2067.1,564.2,27.29,11:38,0.8,33.4,9.8,,,16.6,-6,-3.21,2.44,1.3,0.78,1.4609909,74.16,1196082@1741314166,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,8,2025/3/7,ChangeUp,Y,-7.95,74.98,135.56,2386.45,2247.5,94.18,1:22,0.8,57.1,70.8,,,39.7,34.7,-5.24,-0.35,1.35,0.75,0,19.65,1196082@1741314134,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,9,2025/3/7,ChangeUp,Y,16.19,62.73,123.68,630.24,577.4,91.61,1:40,0.8,41.3,41.6,,,17.4,20.1,-3.4,0.45,1.29,0.71,1.8000755,23.64,1196082@1741314086,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,10,2025/3/7,ChangeUp,Y,22.01,100.79,136.24,2393.75,2280.5,95.27,1:22,0.8,69,76.6,,,39.9,34.6,-4.39,0.68,1.33,0.82,0,17.7,1196082@1741314057,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,11,2025/3/7,Slider,Y,13.44,98.02,124.4,2150.06,802,37.3,0:06,0.8,60.6,17.7,,,20.7,-0.6,-2.87,1.08,1.3,0.8,0,68.1,1196082@1741314014,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,12,2025/3/7,ChangeUp,N,27.73,64.72,134.78,2395.81,2214.3,92.42,1:20,0.9,33.5,39,,,39.4,32.7,-3.05,-0.22,1.31,0.72,0,22.45,1196082@1741313960,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,13,2025/3/7,Slider,N,65.41,108.31,109.84,1851.77,966,52.17,8:08,0.7,20.2,-9.2,,,-11.5,-28.7,-0.22,3.58,1.3,0.81,0,58.56,1196082@1741313920,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,14,2025/3/7,ChangeUp,N,81.61,124.38,124.04,2070.13,2067.2,99.86,2:30,0.7,66.9,75.3,,,13.3,52.3,-2.59,1.53,1.26,0.77,0,3.02,1196082@1741313899,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,15,2025/3/7,ChangeUp,N,27.66,53.12,133.19,2278.2,2188.7,96.07,1:22,0.9,45.6,44.5,,,42.9,37.7,-3.2,-0.66,1.32,0.75,1.5961361,16.11,1196082@1741313863,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,16,2025/3/7,ChangeUp,Y,-10.83,73.89,129.21,2253.78,2059.1,91.36,1:16,0.9,53.3,48.8,,,39.8,30.9,-4.69,0.33,1.35,0.81,0,23.99,1196082@1741313804,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,17,2025/3/7,ChangeUp,N,33.94,67.18,109.25,2896.42,2406.7,83.09,1:02,0.6,11.4,-23.4,,,46.3,28.9,-0.72,2.22,1.29,0.77,0,-33.81,1196082@1741313792,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,18,2025/3/7,Slider,N,6.98,126.23,120.27,2095.37,665,31.73,0:08,0.9,31.9,3.5,,,19.3,-1,-2.6,3.36,1.29,0.78,1.5123806,71.5,1196082@1741313757,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,19,2025/3/7,ChangeUp,N,-14.45,114.36,126.46,2229.87,2050.8,91.97,0:52,0.8,59,50.8,,,45.9,21.9,-5,1.61,1.32,0.8,0,23.12,1196082@1741313717,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,20,2025/3/7,ChangeUp,N,16.2,120.36,131.92,2346.66,1777.3,75.74,1:18,0.8,59.2,40,,,36,28.4,-3.52,1.41,1.34,0.78,1.4558125,40.77,1196082@1741313704,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,21,2025/3/7,Slider,N,-25.68,116.6,109.55,2005.98,1027.9,51.24,8:00,0.8,17.2,-29.9,,,-14,-28.5,-2.64,3.42,1.38,0.73,0,59.17,1196082@1741313689,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,22,2025/3/7,ChangeUp,Y,-0.02,84.11,134.21,2115.21,2030.3,95.99,0:58,0.8,68.3,53.1,,,44.6,24.6,-4.02,-0.69,1.51,0.65,0,16.29,1196082@1741311413,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,23,2025/3/7,ChangeUp,N,76.92,122.52,133.33,2308.24,2109.2,91.38,1:18,0.8,70.9,53.8,,,42.7,35.2,-1.87,0.9,1.36,0.77,1.384758,23.97,1196082@1741311383,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,24,2025/3/7,ChangeUp,N,39.21,138.36,126.32,2239.12,2086,93.16,1:22,0.8,66.1,56.2,,,39,33.6,-3.48,1.88,1.34,0.85,0,21.31,1196082@1741311352,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,25,2025/3/7,ChangeUp,N,58.57,66.86,128.14,2177.52,2101.5,96.51,1:44,0.7,24.7,68.8,,,32.6,41.2,-3.08,0.61,1.31,0.74,0,15.18,1196082@1741311324,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,26,2025/3/7,ChangeUp,N,93.27,97.41,129.74,2249.69,1921.6,85.42,1:18,1,40.1,34.7,,,37.9,30.9,-0.68,1.37,1.29,0.78,1.8075981,31.33,1196082@1741311283,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,27,2025/3/7,ChangeUp,N,27.66,59.3,130.46,2287.22,1929.1,84.34,1:34,0.8,26.7,53.3,,,34.5,36.6,-3.44,0.3,1.36,0.73,1.5625172,32.49,1196082@1741311227,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,28,2025/3/7,ChangeUp,Y,-0.19,49.67,130.27,2189.34,1815,82.9,1:26,0.8,13.4,49.7,,,33.1,30,-4.28,0.01,1.33,0.63,0,34,1196082@1741311190,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,29,2025/3/7,ChangeUp,N,41.03,67.29,135.11,2319.58,2295.5,98.96,1:06,0.9,60.4,48.2,,,45.5,30,-2.94,-0.37,1.34,0.81,0,8.26,1196082@1741311115,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,30,2025/3/7,ChangeUp,N,85.81,67.24,122,823.83,823.6,99.97,1:56,0.7,24.9,62.4,,,18.7,29.8,-1.8,1.28,1.29,0.74,1.8725281,1.41,1196082@1741311093,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,31,2025/3/7,ChangeUp,Y,12.72,56.82,136.57,2391.14,2204.1,92.18,1:24,0.9,37.5,43.8,,,42.2,37.5,-3.8,-0.43,1.37,0.79,1.4248486,22.82,1196082@1741311061,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,32,2025/3/7,ChangeUp,Y,12.91,56.12,137.62,2365.06,2209.1,93.41,1:18,0.8,46.8,51.2,,,39.6,32.3,-3.96,-0.05,1.38,0.88,0,20.92,1196082@1741311040,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,33,2025/3/7,ChangeUp,N,-4.1,34.01,133.16,2341.53,1990.2,85,1:36,0.8,25.2,50.9,,,31.4,34.5,-4.78,-0.55,1.34,0.84,0,31.79,1196082@1741311018,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,34,2025/3/7,Slider,Y,-5.67,102.57,117.05,2149.16,585.5,27.24,11:26,0.8,27,-2.5,,,15,-6.9,-2.84,1.56,1.36,0.66,0,74.19,1196082@1741310955,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,35,2025/3/7,ChangeUp,Y,12.74,87.82,135.06,2332.9,2261.5,96.94,1:24,0.7,5.5,62.5,,,39.7,35.6,-4.22,2.08,1.34,0.77,0,14.21,1196082@1741310871,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,36,2025/3/7,Slider,Y,-15.63,57.53,109.79,1899.32,894,47.07,8:18,0.9,-18.8,-24.9,,,-8.7,-27.3,-2.5,2.82,1.29,0.73,0,61.92,1196082@1741310838,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,37,2025/3/7,ChangeUp,N,-34.85,77.43,133.81,2280.13,2003.7,87.88,1:32,0.9,46.9,43.9,,,36.8,38.1,-5.3,0.2,1.36,0.75,1.4232006,28.51,1196082@1741310805,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,38,2025/3/7,Cutter,Y,-17.02,65.8,121.69,2169.08,848.1,39.1,0:46,0.8,23.5,19.2,,,20.1,6.4,-4.19,0.73,1.33,0.75,0,66.98,1196082@1741310778,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,39,2025/3/7,ChangeUp,Y,-8.11,81.48,131.32,2295.2,2129.3,92.77,1:34,0.9,42.6,46.3,,,34.9,36.8,-4.61,0.91,1.32,0.82,0,21.92,1196082@1741310738,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,40,2025/3/7,ChangeUp,N,-9.36,36.88,130.88,2217.74,1881.2,84.83,4:26,0.6,-32.9,27,,,-27.6,31.9,-4.01,2,1.23,0.74,0,31.98,1196082@1741310718,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,1,2025/2/19,ChangeUp,N,-36,112.83,129.39,817.38,817.3,99.99,1:28,0.7,20.1,54.6,,,25.4,24.4,-6.47,2.71,1.27,0.94,1.709362,-0.95,1196082@1739932010,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,2,2025/2/19,ChangeUp,N,-11.47,35.53,114.61,2436.79,2395.1,98.29,5:24,0.5,-41,21.4,,,-56.9,18.1,-4.37,3.6,1.13,0.86,0,-10.61,1196082@1739931998,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,3,2025/2/19,CurveBall,N,-42.47,46.78,108.68,1919.35,1305,67.99,7:36,0.7,-55.8,-37.8,,,-26,-32.8,-3.47,5.27,1.12,0.93,1.8684101,47.16,1196082@1739931987,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,4,2025/2/19,ChangeUp,N,-32.08,39.71,106.84,1059.67,776.9,73.32,5:22,0.5,-41.2,-45,,,-33.6,12.5,-2.67,4.56,1.16,0.88,1.7802925,-42.85,1196082@1739931976,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,5,2025/2/19,Slider,N,-39.63,67.8,119.21,2116.72,635.3,30.01,5:56,0.6,-58.3,-13.9,,,-9.6,-2.8,-3.95,5.28,1.13,0.86,1.8281956,72.53,1196082@1739931966,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,6,2025/2/19,Slider,Y,-15.35,72.84,116.91,1908.94,457.4,23.96,9:58,0.7,-42.2,-15.2,,,7.1,-14.5,-3.43,4.91,1.16,0.96,1.9221077,76.14,1196082@1739931956,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,7,2025/2/19,ChangeUp,Y,7.23,80.59,129.2,2237.87,1916.6,85.65,1:04,0.7,-6,32.6,,,42.2,25.7,-4.08,2.87,1.23,0.9,1.8090858,31.08,1196082@1739931945,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,8,2025/2/19,ChangeUp,Y,3.19,63.46,131.02,2384.56,2262.8,94.9,1:14,0.6,-21.9,41.5,,,44.6,33.2,-4.43,2.43,1.23,0.86,1.8689518,18.39,1196082@1739931919,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,9,2025/2/19,ChangeUp,N,-1.07,111.45,126.61,2222.31,1893.2,85.19,1:06,0.7,7.9,39.1,,,41.9,26.8,-4.63,3.35,1.28,0.91,1.7929382,31.58,1196082@1739931908,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,10,2025/2/19,ChangeUp,N,1.2,45.05,136.67,2357.56,2221.9,94.25,1:18,0.7,-4.5,30.1,,,42.8,35.1,-4.07,1.18,1.22,0.87,1.7268982,19.53,1196082@1739931609,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,11,2025/2/19,ChangeUp,Y,8.1,75.03,133.01,2378.31,2192.9,92.2,1:14,0.8,76,50.5,,,41.5,30.6,-4.63,-0.76,1.31,0.93,0,22.77,1196082@1739931591,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,12,2025/2/19,ChangeUp,Y,1.07,79.76,135.21,2389,1934.3,80.97,1:14,0.9,31.7,34.9,,,39.1,28.6,-4.25,0.98,1.26,0.88,1.5798988,35.94,1196082@1739931575,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,13,2025/2/19,ChangeUp,Y,9.69,99.83,132.52,2367.97,2274.9,96.07,1:16,0.9,62.9,43.6,,,45.8,35.6,-4.37,0.58,1.27,0.91,1.5773869,16.11,1196082@1739931560,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,14,2025/2/19,ChangeUp,Y,2.08,99.11,132.48,2335.15,2150.7,92.1,1:08,0.9,59,43.2,,,41.9,28.6,-4.54,0.73,1.27,0.91,0,22.92,1196082@1739931541,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,15,2025/2/19,ChangeUp,N,-17.39,32.46,133.86,2392.2,2261.7,94.54,4:36,0.6,-40,31,,,-36.6,33.5,-4.69,1.98,1.18,0.8,0,19.02,1196082@1739931523,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,16,2025/2/19,ChangeUp,Y,-22.44,80.7,134.87,2310.27,2154.7,93.27,1:08,0.8,67.6,45.2,,,47.5,32,-5.56,-0.12,1.27,0.94,1.3730278,21.15,1196082@1739931505,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,17,2025/2/19,ChangeUp,Y,21.15,91.36,131.86,2321.67,2185,94.11,0:48,0.8,68.7,51.2,,,47.4,21.5,-4.36,0.32,1.28,0.99,0,19.76,1196082@1739931487,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,18,2025/2/19,ChangeUp,Y,-15.08,95.23,132.52,2371.32,2298.9,96.95,1:06,1,63.4,40.1,,,45.1,29.7,-5.04,0.5,1.28,0.92,0,14.2,1196082@1739931462,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,19,2025/2/19,ChangeUp,Y,21.62,90.16,132.18,2309.59,1980,85.73,1:30,0.9,53.4,49.5,,,36.6,36.8,-4.07,0.73,1.28,0.9,1.3786736,30.99,1196082@1739931445,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,20,2025/2/19,ChangeUp,Y,-0.06,83.59,132.58,2365.19,2052.8,86.79,1:28,0.8,41.3,53.2,,,38,36,-4.95,0.8,1.27,0.89,1.5521297,29.78,1196082@1739931427,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,21,2025/2/19,ChangeUp,Y,-6.21,104.07,133.01,2358.11,1990.4,84.41,1:36,0.9,56,39.8,,,34.9,38.2,-4.78,1.01,1.28,0.93,1.3758144,32.43,1196082@1739931394,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,22,2025/2/19,ChangeUp,Y,-23.1,72.83,129.91,2285.63,2137.6,93.52,1:08,0.9,45,43.8,,,46.7,31.7,-5.46,0.34,1.24,0.89,1.6102295,20.74,1196082@1739931376,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,23,2025/2/19,ChangeUp,Y,7.2,91.31,132.6,2440.56,2273.5,93.15,1:04,0.9,58.6,42.1,,,44.5,28,-4.3,0.51,1.28,0.9,0,21.33,1196082@1739931361,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,24,2025/2/19,ChangeUp,Y,10.74,90.89,131.07,2342.86,2199.7,93.89,1:14,0.9,50,40.6,,,44.5,33.8,-4.14,0.76,1.27,0.88,1.6811638,20.13,1196082@1739931341,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,25,2025/2/19,ChangeUp,Y,24.93,88.23,134.58,2404.23,2313.7,96.23,1:14,0.8,55.8,58.3,,,42.6,32.6,-4.43,0.63,1.26,0.99,0,15.78,1196082@1739931324,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,26,2025/2/19,ChangeUp,N,-42.22,65.62,133.4,2354.88,2184.4,92.76,1:22,1,53.4,44.1,,,39,33.7,-6.12,-0.24,1.29,0.92,0,21.93,1196082@1739931306,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,27,2025/2/19,ChangeUp,Y,-6.9,59.76,132.57,2395.06,2179.1,90.98,1:16,0.9,59.5,38.5,,,44.3,34.9,-4.75,-0.62,1.26,0.92,1.4226685,24.52,1196082@1739931287,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,28,2025/2/19,ChangeUp,Y,-24.98,59.84,133.72,2401.4,2192.4,91.3,1:14,0.9,53.6,40.2,,,45.3,33.5,-5.35,-0.46,1.27,0.89,1.4782505,24.08,1196082@1739931268,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,29,2025/2/19,ChangeUp,N,3.9,110.12,132.52,2336.57,1924.8,82.38,1:14,0.8,54.9,46.2,,,38.9,29.3,-4.73,1.18,1.3,0.93,1.6240234,34.54,1196082@1739931250,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,30,2025/2/19,ChangeUp,N,-34.61,74.31,133.48,2356.83,2057.2,87.29,1:24,0.9,46.6,43.4,,,40,35.4,-5.85,0.44,1.26,0.91,1.4449596,29.21,1196082@1739931233,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,31,2025/2/19,ChangeUp,N,-19.24,120.06,132.83,2376,2226.1,93.69,1:14,0.9,73,47.7,,,41.6,31.8,-5.53,0.91,1.3,0.95,0,20.46,1196082@1739931215,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,32,2025/2/19,ChangeUp,N,-27.85,77.25,132.13,1381.91,1372.5,99.32,0:18,0.7,67.2,44.9,,,47.9,7.6,-5.81,-0.27,1.31,0.96,1.3924828,-6.71,1196082@1739931194,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,33,2025/2/19,ChangeUp,Y,-24.7,58.79,130.09,2227.56,2095,94.05,1:16,0.9,58.7,48.6,,,44.6,35.1,-5.78,-0.38,1.26,0.93,1.5249214,19.86,1196082@1739931171,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,34,2025/2/19,ChangeUp,Y,-18.29,78.37,132.49,2343.83,2198.9,93.82,1:14,0.8,46.6,54,,,46.6,34.7,-5.66,0.41,1.29,0.92,1.3990364,20.25,1196082@1739931154,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,35,2025/2/19,ChangeUp,N,-69.85,71.28,133.41,2376.39,2100,88.37,1:26,0.9,61.7,38.3,,,36.4,33.3,-6.77,-0.4,1.32,0.9,0,27.91,1196082@1739931138,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,36,2025/2/19,Slider,N,-6.16,108.39,129.6,432.39,415.8,96.17,8:36,0.6,31.2,35.4,,,-3.6,-21,-4.53,1.87,1.27,0.87,1.8090057,15.92,1196082@1739931121,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,37,2025/2/19,ChangeUp,Y,24.17,83.53,132.49,2400.84,2298.1,95.72,1:26,0.8,63.6,58.4,,,39.1,36.7,-4.43,0.09,1.27,0.95,0,16.82,1196082@1739931096,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,38,2025/2/19,ChangeUp,Y,4.69,94.28,130.68,2226.7,2215.1,99.48,1:14,0.8,76.5,54.2,,,43.6,33.3,-5,0.2,1.27,0.98,0,5.85,1196082@1739931079,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,39,2025/2/19,CurveBall,N,-30.62,41.17,134.14,1115.24,947.7,84.98,7:04,0.5,-39.9,42.1,,,-31.5,-17.2,-5.73,2.36,1.18,0.86,0,-31.81,1196082@1739931060,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,40,2025/2/19,ChangeUp,N,-33.08,94.94,132.74,2392.31,2026.6,84.71,1:02,0.8,55,44.7,,,44.6,26.9,-5.91,0.77,1.26,0.93,1.5129967,32.1,1196082@1739931044,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,41,2025/2/19,ChangeUp,N,5.98,112.13,132.44,2326.76,2209.5,94.96,1:10,0.8,85.6,47,,,42.6,30.4,-4.54,0.2,1.31,0.91,0,18.27,1196082@1739931027,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,42,2025/2/19,ChangeUp,Y,-12.31,97.73,132.65,2318.39,2199.9,94.89,1:22,0.8,69.4,55.1,,,39.7,34.3,-5.56,0.3,1.29,0.95,0,18.4,1196082@1739931011,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,43,2025/2/19,ChangeUp,N,-10.96,109.62,135.36,2342.23,2259.1,96.45,1:18,0.8,83.8,42.6,,,41.3,33.6,-5.02,0.22,1.31,0.94,0,15.31,1196082@1739930996,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
小林,44,2025/2/19,ChangeUp,Y,-1.04,76.34,133.28,2292.03,2190.8,95.58,1:24,0.8,50.7,56.9,,,42.7,38.7,-5.06,0.1,1.3,0.88,1.5063171,17.09,1196082@1739930980,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
